"id","nombre_formateado","popularidad_categoria","velocidad_categoria","eficiencia","fecha_procesamiento"
"343","typescript","Poco Usado","Muy Rápido",791,"2025-03-20T00:00:00.000Z"
"344","go","Poco Usado","Rápido",1134,"2025-03-20T00:00:00.000Z"
"345","objective-c","Moderado","Lento",2166.5,"2025-03-20T00:00:00.000Z"
"346","python","Muy Popular","Rápido",3824,"2025-03-20T00:00:00.000Z"
"347","c#","Poco Usado","Lento",619.5,"2025-03-20T00:00:00.000Z"
"348","lua","Muy Popular","Muy Rápido",4199.5,"2025-03-20T00:00:00.000Z"
"349","c++","Moderado","Lento",2709,"2025-03-20T00:00:00.000Z"
"350","r","Moderado","Rápido",3081.5,"2025-03-20T00:00:00.000Z"
"351","swift","Poco Usado","Muy Rápido",1299.5,"2025-03-20T00:00:00.000Z"
"352","f#","Muy Popular","Muy Rápido",4696,"2025-03-20T00:00:00.000Z"
"353","kotlin","Poco Usado","Muy Rápido",492,"2025-03-20T00:00:00.000Z"
"354","rust","Poco Usado","Muy Rápido",841,"2025-03-20T00:00:00.000Z"
"355","c++","Moderado","Lento",354.5,"2025-03-20T00:00:00.000Z"
"356","swift","Muy Popular","Lento",4305.5,"2025-03-20T00:00:00.000Z"
"357","go","Muy Popular","Muy Rápido",3637,"2025-03-20T00:00:00.000Z"
"358","ruby","Moderado","Muy Rápido",3196,"2025-03-20T00:00:00.000Z"
"359","kotlin","Muy Popular","Lento",4163,"2025-03-20T00:00:00.000Z"
"360","scala","Moderado","Rápido",1625,"2025-03-20T00:00:00.000Z"
"361","f#","Moderado","Muy Rápido",2737,"2025-03-20T00:00:00.000Z"
"362","ruby","Poco Usado","Rápido",628,"2025-03-20T00:00:00.000Z"
"363","c#","Moderado","Muy Rápido",2891.5,"2025-03-20T00:00:00.000Z"
"364","f#","Muy Popular","Muy Rápido",48050,"2025-03-20T00:00:00.000Z"
"365","lua","Moderado","Lento",2263.5,"2025-03-20T00:00:00.000Z"
"366","php","Poco Usado","Muy Rápido",1239,"2025-03-20T00:00:00.000Z"
"367","javascript","Moderado","Lento",2509.5,"2025-03-20T00:00:00.000Z"
"368","kotlin","Muy Popular","Lento",463.5,"2025-03-20T00:00:00.000Z"
"369","dart","Muy Popular","Rápido",4970,"2025-03-20T00:00:00.000Z"
"370","c#","Muy Popular","Lento",5005,"2025-03-20T00:00:00.000Z"
"371","scala","Moderado","Muy Rápido",3038,"2025-03-20T00:00:00.000Z"
"372","ruby","Poco Usado","Muy Rápido",145,"2025-03-20T00:00:00.000Z"
"373","java","Poco Usado","Muy Rápido",788,"2025-03-20T00:00:00.000Z"
"374","rust","Poco Usado","Rápido",175,"2025-03-20T00:00:00.000Z"
"375","swift","Moderado","Rápido",1521,"2025-03-20T00:00:00.000Z"
"376","scala","Muy Popular","Lento",4067,"2025-03-20T00:00:00.000Z"
"377","swift","Poco Usado","Lento",1258,"2025-03-20T00:00:00.000Z"
"378","perl","Muy Popular","Muy Rápido",4346,"2025-03-20T00:00:00.000Z"
"379","objective-c","Muy Popular","Muy Rápido",3799.5,"2025-03-20T00:00:00.000Z"
"380","java","Muy Popular","Muy Rápido",4586,"2025-03-20T00:00:00.000Z"
"381","r","Moderado","Lento",337,"2025-03-20T00:00:00.000Z"
"382","php","Muy Popular","Lento",5005,"2025-03-20T00:00:00.000Z"
"383","ruby","Poco Usado","Lento",114,"2025-03-20T00:00:00.000Z"
"384","dart","Poco Usado","Muy Rápido",1190.5,"2025-03-20T00:00:00.000Z"
"385","java","Poco Usado","Lento",31,"2025-03-20T00:00:00.000Z"
"386","ruby","Moderado","Rápido",2033.5,"2025-03-20T00:00:00.000Z"
"387","php","Muy Popular","Lento",4712.5,"2025-03-20T00:00:00.000Z"
"388","lua","Moderado","Rápido",2181,"2025-03-20T00:00:00.000Z"
"389","go","Muy Popular","Lento",4419.5,"2025-03-20T00:00:00.000Z"
"390","c#","Muy Popular","Muy Rápido",4448,"2025-03-20T00:00:00.000Z"
"391","php","Moderado","Rápido",3230,"2025-03-20T00:00:00.000Z"
"392","c++","Poco Usado","Muy Rápido",944.5,"2025-03-20T00:00:00.000Z"
"393","swift","Muy Popular","Rápido",3671,"2025-03-20T00:00:00.000Z"
"394","objective-c","Moderado","Lento",2511,"2025-03-20T00:00:00.000Z"
"395","r","Poco Usado","Rápido",878,"2025-03-20T00:00:00.000Z"
"396","java","Moderado","Rápido",2620,"2025-03-20T00:00:00.000Z"
"397","perl","Poco Usado","Lento",813,"2025-03-20T00:00:00.000Z"
"398","r","Moderado","Lento",3009,"2025-03-20T00:00:00.000Z"
"399","ruby","Poco Usado","Lento",25.5,"2025-03-20T00:00:00.000Z"
"400","kotlin","Moderado","Lento",2263.5,"2025-03-20T00:00:00.000Z"
"401","c#","Moderado","Muy Rápido",3546.5,"2025-03-20T00:00:00.000Z"
"402","objective-c","Muy Popular","Rápido",3633,"2025-03-20T00:00:00.000Z"
"403","f#","Moderado","Muy Rápido",2493,"2025-03-20T00:00:00.000Z"
"404","perl","Poco Usado","Muy Rápido",494,"2025-03-20T00:00:00.000Z"
"405","ruby","Moderado","Rápido",1532.5,"2025-03-20T00:00:00.000Z"
"406","perl","Moderado","Lento",3514.5,"2025-03-20T00:00:00.000Z"
"407","c++","Poco Usado","Rápido",80.5,"2025-03-20T00:00:00.000Z"
"408","objective-c","Muy Popular","Rápido",4922,"2025-03-20T00:00:00.000Z"
"409","c++","Poco Usado","Rápido",1382.5,"2025-03-20T00:00:00.000Z"
"410","php","Moderado","Lento",3012,"2025-03-20T00:00:00.000Z"
"411","swift","Poco Usado","Lento",42,"2025-03-20T00:00:00.000Z"
"412","java","Poco Usado","Muy Rápido",889,"2025-03-20T00:00:00.000Z"
"413","dart","Moderado","Lento",2807,"2025-03-20T00:00:00.000Z"
"414","perl","Poco Usado","Rápido",431.5,"2025-03-20T00:00:00.000Z"
"415","swift","Poco Usado","Lento",32,"2025-03-20T00:00:00.000Z"
"416","rust","Muy Popular","Muy Rápido",4546,"2025-03-20T00:00:00.000Z"
"417","dart","Moderado","Rápido",3222.5,"2025-03-20T00:00:00.000Z"
"418","objective-c","Moderado","Rápido",2674,"2025-03-20T00:00:00.000Z"
"419","python","Moderado","Muy Rápido",1696,"2025-03-20T00:00:00.000Z"
"420","haskell","Moderado","Lento",2660,"2025-03-20T00:00:00.000Z"
"421","r","Moderado","Lento",2562.5,"2025-03-20T00:00:00.000Z"
"422","c++","Moderado","Muy Rápido",1886.5,"2025-03-20T00:00:00.000Z"
"423","c#","Moderado","Muy Rápido",34550,"2025-03-20T00:00:00.000Z"
"424","php","Moderado","Rápido",2527,"2025-03-20T00:00:00.000Z"
"425","rust","Muy Popular","Muy Rápido",4048.5,"2025-03-20T00:00:00.000Z"
"426","r","Moderado","Lento",2757.5,"2025-03-20T00:00:00.000Z"
"427","javascript","Moderado","Rápido",3379.5,"2025-03-20T00:00:00.000Z"
"428","r","Moderado","Lento",248,"2025-03-20T00:00:00.000Z"
"429","go","Moderado","Rápido",2173.5,"2025-03-20T00:00:00.000Z"
"430","scala","Moderado","Rápido",2071.5,"2025-03-20T00:00:00.000Z"
"431","perl","Poco Usado","Rápido",1082.5,"2025-03-20T00:00:00.000Z"
"432","go","Muy Popular","Rápido",3984.5,"2025-03-20T00:00:00.000Z"
"433","lua","Moderado","Rápido",3432,"2025-03-20T00:00:00.000Z"
"434","go","Muy Popular","Rápido",4776,"2025-03-20T00:00:00.000Z"
"435","perl","Poco Usado","Lento",311.5,"2025-03-20T00:00:00.000Z"
"436","haskell","Moderado","Muy Rápido",2487,"2025-03-20T00:00:00.000Z"
"437","kotlin","Moderado","Lento",2265.5,"2025-03-20T00:00:00.000Z"
"438","go","Poco Usado","Lento",1460.5,"2025-03-20T00:00:00.000Z"
"439","c++","Poco Usado","Rápido",223.5,"2025-03-20T00:00:00.000Z"
"440","perl","Muy Popular","Muy Rápido",3992,"2025-03-20T00:00:00.000Z"
"441","ruby","Moderado","Muy Rápido",2544,"2025-03-20T00:00:00.000Z"
"442","rust","Moderado","Lento",2017.5,"2025-03-20T00:00:00.000Z"
"443","ruby","Moderado","Muy Rápido",2348,"2025-03-20T00:00:00.000Z"
"444","typescript","Muy Popular","Muy Rápido",4787,"2025-03-20T00:00:00.000Z"
"445","f#","Moderado","Rápido",2071,"2025-03-20T00:00:00.000Z"
"446","java","Poco Usado","Muy Rápido",639.5,"2025-03-20T00:00:00.000Z"
"447","python","Moderado","Lento",248,"2025-03-20T00:00:00.000Z"
"448","java","Muy Popular","Lento",408,"2025-03-20T00:00:00.000Z"
"449","swift","Muy Popular","Rápido",4028.5,"2025-03-20T00:00:00.000Z"
"450","javascript","Moderado","Rápido",2329.5,"2025-03-20T00:00:00.000Z"
"451","rust","Muy Popular","Lento",399,"2025-03-20T00:00:00.000Z"
"452","typescript","Poco Usado","Rápido",1370.5,"2025-03-20T00:00:00.000Z"
"453","objective-c","Poco Usado","Lento",267,"2025-03-20T00:00:00.000Z"
"454","c++","Poco Usado","Lento",107.5,"2025-03-20T00:00:00.000Z"
"455","objective-c","Moderado","Muy Rápido",2838,"2025-03-20T00:00:00.000Z"
"456","php","Moderado","Rápido",2528,"2025-03-20T00:00:00.000Z"
"457","python","Moderado","Lento",2963.5,"2025-03-20T00:00:00.000Z"
"458","swift","Moderado","Muy Rápido",2835.5,"2025-03-20T00:00:00.000Z"
"459","swift","Muy Popular","Muy Rápido",4340,"2025-03-20T00:00:00.000Z"
"460","javascript","Moderado","Rápido",1834,"2025-03-20T00:00:00.000Z"
"461","java","Moderado","Lento",3368.5,"2025-03-20T00:00:00.000Z"
"462","python","Moderado","Lento",3310,"2025-03-20T00:00:00.000Z"
"463","c++","Poco Usado","Lento",66.5,"2025-03-20T00:00:00.000Z"
"464","rust","Muy Popular","Rápido",4035,"2025-03-20T00:00:00.000Z"
"465","python","Moderado","Lento",2959,"2025-03-20T00:00:00.000Z"
"466","typescript","Muy Popular","Rápido",4732,"2025-03-20T00:00:00.000Z"
"467","lua","Moderado","Rápido",2779.5,"2025-03-20T00:00:00.000Z"
"468","c#","Muy Popular","Muy Rápido",4947,"2025-03-20T00:00:00.000Z"
"469","dart","Muy Popular","Lento",3559.5,"2025-03-20T00:00:00.000Z"
"470","f#","Poco Usado","Lento",1411,"2025-03-20T00:00:00.000Z"
"471","javascript","Poco Usado","Lento",1361,"2025-03-20T00:00:00.000Z"
"472","c#","Moderado","Lento",2805.5,"2025-03-20T00:00:00.000Z"
"473","typescript","Poco Usado","Rápido",380.5,"2025-03-20T00:00:00.000Z"
"474","ruby","Moderado","Rápido",2132,"2025-03-20T00:00:00.000Z"
"475","r","Moderado","Lento",3058,"2025-03-20T00:00:00.000Z"
"476","rust","Poco Usado","Lento",607,"2025-03-20T00:00:00.000Z"
"477","php","Moderado","Lento",2009,"2025-03-20T00:00:00.000Z"
"478","r","Moderado","Rápido",3383.5,"2025-03-20T00:00:00.000Z"
"479","f#","Muy Popular","Lento",3808,"2025-03-20T00:00:00.000Z"
"480","objective-c","Muy Popular","Muy Rápido",3945.5,"2025-03-20T00:00:00.000Z"
"481","r","Poco Usado","Muy Rápido",992,"2025-03-20T00:00:00.000Z"
"482","kotlin","Poco Usado","Lento",657,"2025-03-20T00:00:00.000Z"
"483","r","Muy Popular","Lento",4912.5,"2025-03-20T00:00:00.000Z"
"484","f#","Muy Popular","Lento",4560,"2025-03-20T00:00:00.000Z"
"485","typescript","Moderado","Lento",3167,"2025-03-20T00:00:00.000Z"
"486","c++","Moderado","Lento",1617.5,"2025-03-20T00:00:00.000Z"
"487","javascript","Poco Usado","Lento",96,"2025-03-20T00:00:00.000Z"
"488","f#","Poco Usado","Lento",1217,"2025-03-20T00:00:00.000Z"
"489","go","Muy Popular","Lento",4756,"2025-03-20T00:00:00.000Z"
"490","scala","Muy Popular","Lento",4266,"2025-03-20T00:00:00.000Z"
"491","swift","Moderado","Muy Rápido",2939.5,"2025-03-20T00:00:00.000Z"
"492","c#","Moderado","Rápido",1679,"2025-03-20T00:00:00.000Z"
"493","f#","Poco Usado","Lento",1010,"2025-03-20T00:00:00.000Z"
"494","objective-c","Poco Usado","Rápido",129.5,"2025-03-20T00:00:00.000Z"
"495","swift","Moderado","Lento",207.5,"2025-03-20T00:00:00.000Z"
"496","dart","Moderado","Lento",2866.5,"2025-03-20T00:00:00.000Z"
"497","objective-c","Moderado","Rápido",2973.5,"2025-03-20T00:00:00.000Z"
"498","c#","Poco Usado","Lento",766.5,"2025-03-20T00:00:00.000Z"
"499","r","Muy Popular","Muy Rápido",3892.5,"2025-03-20T00:00:00.000Z"
"500","c++","Moderado","Muy Rápido",3447,"2025-03-20T00:00:00.000Z"
"501","c#","Moderado","Rápido",2277.5,"2025-03-20T00:00:00.000Z"
"502","go","Muy Popular","Lento",464,"2025-03-20T00:00:00.000Z"
"503","objective-c","Poco Usado","Rápido",675.5,"2025-03-20T00:00:00.000Z"
"504","c++","Poco Usado","Lento",862.5,"2025-03-20T00:00:00.000Z"
"505","perl","Poco Usado","Muy Rápido",1440,"2025-03-20T00:00:00.000Z"
"506","ruby","Poco Usado","Lento",610,"2025-03-20T00:00:00.000Z"
"507","java","Poco Usado","Lento",609,"2025-03-20T00:00:00.000Z"
"508","go","Muy Popular","Lento",4155.5,"2025-03-20T00:00:00.000Z"
"509","objective-c","Moderado","Muy Rápido",16550,"2025-03-20T00:00:00.000Z"
"510","java","Moderado","Lento",351.5,"2025-03-20T00:00:00.000Z"
"511","ruby","Muy Popular","Rápido",4921.5,"2025-03-20T00:00:00.000Z"
"512","php","Muy Popular","Lento",356.5,"2025-03-20T00:00:00.000Z"
"513","swift","Muy Popular","Rápido",3977,"2025-03-20T00:00:00.000Z"
"514","r","Poco Usado","Lento",12.5,"2025-03-20T00:00:00.000Z"
"515","f#","Muy Popular","Rápido",3833,"2025-03-20T00:00:00.000Z"
"516","rust","Muy Popular","Muy Rápido",3849.5,"2025-03-20T00:00:00.000Z"
"517","php","Muy Popular","Lento",4910.5,"2025-03-20T00:00:00.000Z"
"518","scala","Muy Popular","Lento",4108,"2025-03-20T00:00:00.000Z"
"519","c++","Moderado","Muy Rápido",3039,"2025-03-20T00:00:00.000Z"
"520","python","Moderado","Muy Rápido",1987.5,"2025-03-20T00:00:00.000Z"
"521","ruby","Moderado","Lento",3219,"2025-03-20T00:00:00.000Z"
"522","php","Poco Usado","Rápido",679,"2025-03-20T00:00:00.000Z"
"523","java","Muy Popular","Lento",4805,"2025-03-20T00:00:00.000Z"
"524","c++","Moderado","Muy Rápido",3445,"2025-03-20T00:00:00.000Z"
"525","haskell","Poco Usado","Lento",757,"2025-03-20T00:00:00.000Z"
"526","php","Moderado","Lento",2066.5,"2025-03-20T00:00:00.000Z"
"527","objective-c","Muy Popular","Muy Rápido",4592.5,"2025-03-20T00:00:00.000Z"
"528","python","Moderado","Muy Rápido",1942.5,"2025-03-20T00:00:00.000Z"
"529","rust","Muy Popular","Rápido",4728,"2025-03-20T00:00:00.000Z"
"530","rust","Poco Usado","Lento",38,"2025-03-20T00:00:00.000Z"
"531","perl","Moderado","Rápido",3274.5,"2025-03-20T00:00:00.000Z"
"532","lua","Moderado","Muy Rápido",2991.5,"2025-03-20T00:00:00.000Z"
"533","r","Muy Popular","Rápido",4981.5,"2025-03-20T00:00:00.000Z"
"534","typescript","Poco Usado","Lento",95.5,"2025-03-20T00:00:00.000Z"
"535","python","Muy Popular","Rápido",3770.5,"2025-03-20T00:00:00.000Z"
"536","ruby","Poco Usado","Lento",955,"2025-03-20T00:00:00.000Z"
"537","kotlin","Moderado","Lento",2117.5,"2025-03-20T00:00:00.000Z"
"538","c++","Moderado","Rápido",1920.5,"2025-03-20T00:00:00.000Z"
"539","perl","Muy Popular","Rápido",4634.5,"2025-03-20T00:00:00.000Z"
"540","python","Moderado","Rápido",1534.5,"2025-03-20T00:00:00.000Z"
"541","haskell","Moderado","Lento",1714.5,"2025-03-20T00:00:00.000Z"
"542","rust","Muy Popular","Lento",4557,"2025-03-20T00:00:00.000Z"
"543","lua","Moderado","Muy Rápido",2244,"2025-03-20T00:00:00.000Z"
"544","ruby","Poco Usado","Lento",17.5,"2025-03-20T00:00:00.000Z"
"545","dart","Poco Usado","Rápido",979,"2025-03-20T00:00:00.000Z"
"546","rust","Poco Usado","Lento",1068,"2025-03-20T00:00:00.000Z"
"547","ruby","Poco Usado","Muy Rápido",988.5,"2025-03-20T00:00:00.000Z"
"548","c#","Muy Popular","Rápido",4521.5,"2025-03-20T00:00:00.000Z"
"549","go","Moderado","Lento",206,"2025-03-20T00:00:00.000Z"
"550","go","Poco Usado","Lento",54.5,"2025-03-20T00:00:00.000Z"
"551","typescript","Poco Usado","Muy Rápido",1238,"2025-03-20T00:00:00.000Z"
"552","r","Moderado","Muy Rápido",2487,"2025-03-20T00:00:00.000Z"
"553","objective-c","Moderado","Muy Rápido",2641.5,"2025-03-20T00:00:00.000Z"
"554","objective-c","Muy Popular","Rápido",4632.5,"2025-03-20T00:00:00.000Z"
"555","scala","Muy Popular","Lento",356.5,"2025-03-20T00:00:00.000Z"
"556","r","Poco Usado","Rápido",1376,"2025-03-20T00:00:00.000Z"
"557","r","Moderado","Lento",2159.5,"2025-03-20T00:00:00.000Z"
"558","objective-c","Moderado","Rápido",3125.5,"2025-03-20T00:00:00.000Z"
"559","haskell","Muy Popular","Muy Rápido",5035.5,"2025-03-20T00:00:00.000Z"
"560","javascript","Poco Usado","Lento",1207.5,"2025-03-20T00:00:00.000Z"
"561","typescript","Moderado","Lento",2663,"2025-03-20T00:00:00.000Z"
"562","lua","Moderado","Lento",196,"2025-03-20T00:00:00.000Z"
"563","haskell","Moderado","Lento",1710.5,"2025-03-20T00:00:00.000Z"
"564","scala","Muy Popular","Lento",3568.5,"2025-03-20T00:00:00.000Z"
"565","lua","Muy Popular","Lento",424,"2025-03-20T00:00:00.000Z"
"566","java","Moderado","Rápido",2932.5,"2025-03-20T00:00:00.000Z"
"567","haskell","Moderado","Rápido",1976.5,"2025-03-20T00:00:00.000Z"
"568","c#","Moderado","Muy Rápido",1946.5,"2025-03-20T00:00:00.000Z"
"569","haskell","Moderado","Muy Rápido",3343.5,"2025-03-20T00:00:00.000Z"
"570","ruby","Moderado","Lento",2060.5,"2025-03-20T00:00:00.000Z"
"571","kotlin","Moderado","Rápido",3125.5,"2025-03-20T00:00:00.000Z"
"572","dart","Muy Popular","Rápido",4135,"2025-03-20T00:00:00.000Z"
"573","php","Moderado","Lento",334,"2025-03-20T00:00:00.000Z"
"574","javascript","Muy Popular","Rápido",4120.5,"2025-03-20T00:00:00.000Z"
"575","swift","Moderado","Lento",2110.5,"2025-03-20T00:00:00.000Z"
"576","c++","Moderado","Muy Rápido",2945,"2025-03-20T00:00:00.000Z"
"577","java","Moderado","Lento",2760,"2025-03-20T00:00:00.000Z"
"578","javascript","Poco Usado","Rápido",325,"2025-03-20T00:00:00.000Z"
"579","ruby","Muy Popular","Lento",4719.5,"2025-03-20T00:00:00.000Z"
"580","r","Moderado","Lento",3010,"2025-03-20T00:00:00.000Z"
"581","swift","Poco Usado","Lento",610,"2025-03-20T00:00:00.000Z"
"582","rust","Poco Usado","Rápido",826,"2025-03-20T00:00:00.000Z"
"583","haskell","Moderado","Lento",2505,"2025-03-20T00:00:00.000Z"
"584","rust","Moderado","Rápido",3177.5,"2025-03-20T00:00:00.000Z"
"585","c++","Moderado","Muy Rápido",2036,"2025-03-20T00:00:00.000Z"
"586","python","Poco Usado","Muy Rápido",1497.5,"2025-03-20T00:00:00.000Z"
"587","ruby","Moderado","Muy Rápido",2642.5,"2025-03-20T00:00:00.000Z"
"588","perl","Poco Usado","Lento",32,"2025-03-20T00:00:00.000Z"
"589","swift","Moderado","Lento",2310.5,"2025-03-20T00:00:00.000Z"
"590","typescript","Moderado","Rápido",2771,"2025-03-20T00:00:00.000Z"
"591","f#","Poco Usado","Lento",761,"2025-03-20T00:00:00.000Z"
"592","c#","Poco Usado","Muy Rápido",840,"2025-03-20T00:00:00.000Z"
"593","c++","Muy Popular","Rápido",3975,"2025-03-20T00:00:00.000Z"
"594","f#","Moderado","Lento",2310,"2025-03-20T00:00:00.000Z"
"595","python","Moderado","Lento",3417.5,"2025-03-20T00:00:00.000Z"
"596","swift","Muy Popular","Rápido",4621,"2025-03-20T00:00:00.000Z"
"597","lua","Muy Popular","Rápido",4273.5,"2025-03-20T00:00:00.000Z"
"598","c#","Moderado","Muy Rápido",2690,"2025-03-20T00:00:00.000Z"
"599","java","Muy Popular","Lento",3719,"2025-03-20T00:00:00.000Z"
"600","haskell","Moderado","Muy Rápido",2296.5,"2025-03-20T00:00:00.000Z"
"601","lua","Moderado","Lento",3068.5,"2025-03-20T00:00:00.000Z"
"602","kotlin","Poco Usado","Muy Rápido",637,"2025-03-20T00:00:00.000Z"
"603","ruby","Moderado","Lento",3208,"2025-03-20T00:00:00.000Z"
"604","python","Moderado","Lento",2419.5,"2025-03-20T00:00:00.000Z"
"605","kotlin","Muy Popular","Lento",3560.5,"2025-03-20T00:00:00.000Z"
"606","c#","Moderado","Rápido",2075.5,"2025-03-20T00:00:00.000Z"
"607","scala","Poco Usado","Lento",869,"2025-03-20T00:00:00.000Z"
"608","scala","Poco Usado","Rápido",1370,"2025-03-20T00:00:00.000Z"
"609","c#","Poco Usado","Muy Rápido",1491.5,"2025-03-20T00:00:00.000Z"
"610","swift","Muy Popular","Lento",4510.5,"2025-03-20T00:00:00.000Z"
"611","scala","Muy Popular","Rápido",4132.5,"2025-03-20T00:00:00.000Z"
"612","dart","Moderado","Rápido",1678,"2025-03-20T00:00:00.000Z"
"613","python","Poco Usado","Muy Rápido",944.5,"2025-03-20T00:00:00.000Z"
"614","lua","Muy Popular","Lento",3566.5,"2025-03-20T00:00:00.000Z"
"615","c#","Poco Usado","Rápido",1371.5,"2025-03-20T00:00:00.000Z"
"616","scala","Poco Usado","Lento",11.5,"2025-03-20T00:00:00.000Z"
"617","javascript","Moderado","Rápido",2084,"2025-03-20T00:00:00.000Z"
"618","kotlin","Muy Popular","Muy Rápido",4889.5,"2025-03-20T00:00:00.000Z"
"619","lua","Poco Usado","Lento",57,"2025-03-20T00:00:00.000Z"
"620","r","Moderado","Lento",1609,"2025-03-20T00:00:00.000Z"
"621","dart","Poco Usado","Muy Rápido",1040,"2025-03-20T00:00:00.000Z"
"622","rust","Moderado","Muy Rápido",2747,"2025-03-20T00:00:00.000Z"
"623","go","Muy Popular","Muy Rápido",4240,"2025-03-20T00:00:00.000Z"
"624","c++","Poco Usado","Muy Rápido",1439.5,"2025-03-20T00:00:00.000Z"
"625","perl","Muy Popular","Rápido",4183,"2025-03-20T00:00:00.000Z"
"626","kotlin","Muy Popular","Lento",4105.5,"2025-03-20T00:00:00.000Z"
"627","python","Moderado","Rápido",1685,"2025-03-20T00:00:00.000Z"
"628","c#","Moderado","Muy Rápido",2640,"2025-03-20T00:00:00.000Z"
"629","perl","Moderado","Lento",284.5,"2025-03-20T00:00:00.000Z"
"630","swift","Poco Usado","Muy Rápido",1142,"2025-03-20T00:00:00.000Z"
"631","javascript","Moderado","Lento",2567,"2025-03-20T00:00:00.000Z"
"632","perl","Moderado","Muy Rápido",3198.5,"2025-03-20T00:00:00.000Z"
"633","kotlin","Moderado","Lento",1511.5,"2025-03-20T00:00:00.000Z"
"634","php","Moderado","Muy Rápido",2241.5,"2025-03-20T00:00:00.000Z"
"635","c++","Moderado","Muy Rápido",3386.5,"2025-03-20T00:00:00.000Z"
"636","javascript","Moderado","Muy Rápido",1694,"2025-03-20T00:00:00.000Z"
"637","c++","Muy Popular","Muy Rápido",3593.5,"2025-03-20T00:00:00.000Z"
"638","ruby","Poco Usado","Lento",88.5,"2025-03-20T00:00:00.000Z"
"639","kotlin","Poco Usado","Lento",306.5,"2025-03-20T00:00:00.000Z"
"640","f#","Moderado","Muy Rápido",1796,"2025-03-20T00:00:00.000Z"
"641","r","Moderado","Muy Rápido",2539,"2025-03-20T00:00:00.000Z"
"642","dart","Muy Popular","Muy Rápido",4345,"2025-03-20T00:00:00.000Z"
"643","javascript","Moderado","Lento",3019.5,"2025-03-20T00:00:00.000Z"
"644","f#","Poco Usado","Lento",964.5,"2025-03-20T00:00:00.000Z"
"645","javascript","Moderado","Muy Rápido",1940,"2025-03-20T00:00:00.000Z"
"646","php","Poco Usado","Rápido",83,"2025-03-20T00:00:00.000Z"
"647","javascript","Poco Usado","Rápido",120,"2025-03-20T00:00:00.000Z"
"648","python","Moderado","Lento",2007,"2025-03-20T00:00:00.000Z"
"649","objective-c","Moderado","Lento",2619.5,"2025-03-20T00:00:00.000Z"
"650","r","Poco Usado","Muy Rápido",392.5,"2025-03-20T00:00:00.000Z"
"651","c++","Poco Usado","Lento",26,"2025-03-20T00:00:00.000Z"
"652","php","Moderado","Rápido",2376,"2025-03-20T00:00:00.000Z"
